date,text,reply,media_urls
2026-03-04 10:52:09,"スマホ依存の症状

・起きた瞬間にチェック
・通知が気になる
・充電が減ると不安
・トイレにも持っていく
・寝る直前まで見る

スマホを制御できてる状態

・朝はスマホ触らない
・通知は全オフ
・充電は別室
・トイレは手ぶら
・21時以降は見ない

俺は制御できるようになって人生変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-04 11:34:11,"口呼吸が習慣化している人の特徴

①舌が白い
②上唇が分厚い
③唇が乾燥する
④頻繁にのどが痛くなる
⑤瘦せているのに2重顎

高強度有酸素以外で口呼吸を習慣化するメリットはありません。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-04 11:56:00,"夜にやめたこと

・スマホを寝室に持ち込む
・寝る直前までSNS
・夜食
・カフェイン
・明るい照明

睡眠の質が爆上がりした。夜の過ごし方で朝が決まる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-04 12:40:00,"オナ猿はポテンシャルの塊。
普通の男には毎日3回以上シコるほどの性欲はない。

あとはこの性欲を自己研鑽に向けるのみ。

そして、なるべくデジタルデバイスをカットして週に3、4発に抑えること。

オナ禁というほどの禁欲はしなくていい。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-04 21:55:00,"朝スマホをやめて起きた変化

・二度寝しなくなった
・頭がクリアなまま1日が始まる
・午前中の集中力が爆上がり
・夜の睡眠も良くなった
・漠然とした不安が消えた

朝スマホは1日を殺す。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 03:18:00,"なぜ現代の男が弱っているのか？

・ポルノ
・運動不足
・日光不足
・睡眠不足
・ショート動画
・本を読まない
・セ〇クスレス
・リベラル思想
・ゆとり教育
・自由恋愛による競争の激化

政治的要因は無理だが、生活習慣は変えられる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 05:53:20,"脚トレがあなたにもたらすもの

・根性
・トレ後の勝利感
・テストステロン
・トムプラッツの魂

行ってまいります。",https://note.com/puregrinding1/n/n4eabc4c9b556,https://pbs.twimg.com/media/HCoAF5IawAEUh5H.png
2026-03-05 10:28:03,"ゲーム中毒を治す7ステップ

①失った時間を認識する
②その時間で何が出来たか考える
③ゲームを止めて何を達成したいか書く
④コントローラーを捨てる
⑤一定期間やめて他の事に没頭
⑥期間が終わったらゲーム再開
⑦①に戻りループ

私はこれを繰り返していく内にゲームへの執着が消えた。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 10:47:29,"甘い言葉に耳を傾けたら人生詰み。

・「嫌ならやめていい」
・「無理しなくていい」
・「若い内に遊ぶべき」
・「他人と比べなくていい」
・「好きなことだけで生きる」

これらの甘言を真に受けた
19歳の私は実家でニートしながら
ゲーム、ポルノ、TikTokの毎日だった。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 11:00:05,"・日本でジムに通ってる人
→100人のうち4人

・継続が出来る人
→4人のうち2人

・正しいやり方で身体を変える人
→2人のうち1人

ジム契約→継続→メディアを精査して正しく鍛える。

これだけで上位1％。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-05 11:34:09,"チー牛がコミュ障な理由は
”開示できる自己がない”から。

自己開示は相手と仲良くなる上で最初のステップ。

でも無キャタイプのチー牛は普段
・ポルノ
・ゲーム
・ショートコンテンツ
で一日が終わるため開示できる自己がない。

人に言えてかつ好感度の高い
・料理
・旅行
・スポーツ…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-05 11:55:38,"行動が早い奴の習慣

・前日にタスクを決める
・迷ったらやる
・スマホを遠ざける
・60点でアウトプット
・動きながら考える

行動が遅い奴の習慣

・朝にタスクを決める
・迷ったら調べる
・スマホが手元にある
・完璧以外は恥ずかしい
・考えてから動く

行動が遅い奴ほど考えすぎてる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 12:44:34,"夜のブルーライトが翌日を破壊する。

・入眠の遅さ
・体内時計のズレ
・8時間寝てるのにスッキリしない

これらは寝る前のブルーライトが原因の可能性大。

対策は、
夜間モードとブルーライトカット眼鏡がベター。
デジタルデバイスを見ないことがベスト。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-05 21:53:00,"朝イチにおすすめのタスク

・最重要タスク
・有酸素
・朝散歩
・負荷の高い頭脳労働

不向きなタスク

・SNS無限スクロール
・ボリューミーな筋トレ
・暗記系の勉強
・単純作業

頭が冴えてる時間にやりたくないタスクを置けば先延ばしは回避できる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-06 03:06:41,"臭い人がやっている悪癖

・飲酒
・口呼吸
・運動不足
・肥満を放置
・香水で誤魔化す
・朝シャンしない
・腸内環境の破壊

食事を整え、運動で汗をかき、一日の終わりと始まりに綺麗に流す。
これだけで匂い対策はできる。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-06 10:26:29,"「好きな人だけにモテたい」
これは絶対に叶わない願望。

なぜなら、”理想の女性を落とせる男”は他の女性からも自ずとモテるからだ。

告白したら振り向いてもらえるという考えはぬるい。

まずは市場価値を上げろ。

告白なんて単なる好きの確認作業。
ギャルゲーと現実は全く違う。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-06 10:38:56,"強者男性の特徴

・陽キャ
・筋骨隆々
・身長180cm
・腹から声を出す
・デコ出し
・野球、サッカー、ラグビー経験者

「俺は勝てない」とあきらめる男が大半。
だからこそチャンスがある。

身長ゲーなのは事実。
身長以外はどうにでもなることも事実。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-06 11:12:41,"生涯童貞な男の特徴

・無害
・奥手
・メガネ
・無表情
・いい人
・ヒョロガリ
・自己主張しない

極論
イケメンでも奥手 → 童貞
ブサイクでも行動 → 非童貞

外見的魅力と行動はセットじゃないと無意味。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-06 11:14:44,"”モテる男がモテる”
小泉構文っぽいが本質が詰まっている。

「俺はモテる。セ〇クスに困ることは未来永劫ない。」
この自信が余裕を生み、さらなるモテを生む。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-06 11:29:49,"「ジムに行く金がない」とか言ってる奴マジ？

俺が貧乏大学生の時は

・図書館で冷暖房節約
・自販機を使うなど論外。水筒持参。
・トイレでションベンしても流さない。

死ぬほどケチってた。

本気で身体を変えたいと思ってるなら無駄遣いは最小限にした方がいい。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-06 11:30:42,これは苦労話ではなく、単にジムが好きだっただけです。,https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-06 11:42:27,"筋トレ動画で「簡単」「夏までに」「科学的な」のワードが出たら、一回引きで見た方がいい。

メディアを精査して正しく鍛える。
これが一番難しい。 https://x.com/puregrinding23/status/2029512266698436833",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-06 21:30:00,"休日の鉄則

①平日と同じ時間に起きる
②平日と同じ時間に食べる
③平日と同じ時間に仕事
④平日と同じ時間に勉強
⑤平日と同じ時間にジム
⑥平日と同じ時間に寝る

ルーティンを死守しろ。

他人から「つまんなそう」と言われる生活を続けられる奴が勝つ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-07 10:54:32,"テストステロンを上げる習慣

・肉食
・Big３
・睡眠7時間以上
・勝負ごとに勝つ
・自分との約束を守る
・ジム週3以上
・美女と話す

勝癖がついている男は全員テストステロンが高い。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-07 11:01:08,"自分の人生に集中できてない奴の特徴

①スポーツ観戦
②誹謗中傷
③愚痴を言う
④SNS見るだけ
⑤ゴシップ好き
⑥「ジムでイキリトレーニーが…」

ジムで考えることは「先週の記録を超えること」のみ。
他人のことなどクソどうでもいい。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-07 11:11:58,"舐められる男の特徴

①童顔
②低身長
③非モテ
④優柔不断
⑤ヒョロガリ
⑥自己主張が弱い
⑦人生哲学を持たない
➇頼みごとを全て受ける

とりあえず何も考えずに身体だけ鍛えておけば7割解決。

あとはロールモデルを真似して自分の哲学を確立しろ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-07 12:02:30,"一番のストレス対策は”後回しをやめる”こと。

「そろそろやらなきゃヤバい」というタスクが頭にある時は目の前のことを100%楽しむことはできない。

瞑想やジャーナルでは何も変わらない。

もちろん、睡眠食事運動も言うまでもないがそれと同等に強力なストレス対策。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-08 10:16:27,"増量期に意識したこと

・体重×50kcalを目標
・タンパク質は体重×3g
・脂質を恐れない
・毎日体重を測る
・食えないなら飲む

ヒョロガリの俺はこれで9ヶ月で14kg増えた。
「食っても太らない」は食ってないだけ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-09 11:15:12,"スマホ断ちして起きた変化

・1日5時間の自由が生まれた
・本が読めるようになった
・睡眠の質が爆上がり
・集中力が戻った
・漠然とした不安が消えた

スマホ断ちの方法

・朝は触らない
・通知を全オフ
・SNSはPCに移行
・寝室に持ち込まない
・タイムロッキングコンテナ…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-09 11:30:00,"真面目な男が恋愛で損する理由

・女の言葉を真に受ける
・尽くせば好かれると思ってる
・告白で決着をつけようとする
・優しさを武器にしてる
・下心を隠しすぎる
・1人の女に執着する
・友達ポジション止まり

表面的な真面目さは武器ではない。

女は「退屈な男」に恋愛感情を抱かない。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-09 11:32:53,"あなたが女に舐められる理由

・決断が遅い
・自己主張が弱い
・女性経験の浅さが透けている
・我慢が美徳だと思っている
・悪態つかれてもヘラヘラしてる

唯一の解決策はモテること。

「他の女に行けばいいや」と余裕があれば…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-09 12:00:00,"あなたを腐らせる負の言い聞かせ

・「人見知りだから…」
・「初心者だから…」
・「体質だから…」
・「才能ないから…」
・「もう歳だから…」

これらは失敗した時の保険でしかない。

ウソでもいいからハッタリをかませ。
実力は後からついてくる。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-09 13:00:02,"6時間以下睡眠があなたから奪うもの

・美肌
・筋肥大
・運動能力
・翌日の集中力
・テストステロン
・コミュ力
・判断力
・幸福

「モテたい」「金稼ぎたい」「デカくなりたい」
どんな目的であっても睡眠を蔑ろにしてはいけない。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-10 10:18:37,"努力できる環境を作る方法

・自己啓発動画を音声学習
・目標をPC、スマホの壁紙にする
・デスクに目標を張る
・エロ垢を全てブロック
・ロールモデルのみフォロー
・夜に翌日のToDoリスト

俺がヒョロガリだった頃はインスタで
ボディビルダーをフォローしまくって毎日見ていた。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-10 10:37:35,"堕落を立て直す方法

・1時間早く寝る
・1時間早く起きる
・朝に30分日光
・朝コーヒー
・怠惰の原因を徹底分析
・夜にネットを断つ
・シャワーを浴びる
・髭と眉毛を整える
・ダル着を着ない

堕落の対処法を知っている人は
継続できる人の次に強い。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-10 10:53:17,"非モテが最初の1週間でやるべきこと

1. 毎日体重計に乗る
2. 眉毛を整える
3. 美容室へ行く
4. 爪を短く切る
5. 鼻毛を処理する

モテ攻略のための超超超初歩。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-10 11:05:00,"スマホ中毒者の言い訳

・「すぐ連絡を返さないと」
・「トレンド追わないと」
・「Youtubeは勉強になるし」
・「見ないとストレス溜まる」
・「ニュースチェックしているだけ」

全部、禁断症状から来る言い訳。

アルコール依存の
「今日は疲れたから一杯だけ」と構造は同じ。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-10 11:23:00,"スマホ中毒対策アプリはゴミ。

アルコール依存の自助会を
バーで開いているようなもの。

スマホ中毒を治すために
スマホを使うとか馬鹿だろ。

SNSはPCに移す。
スマホはタイムロックする。

依存症は意思ではなく環境で断つ。

物理的対策に勝るものはない。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-10 12:18:00,"ニートの方はドーパミン中毒を極めてください。

いかに快楽主義がゴミであるかが分かってきます。

私はニート時代に
・毎日10時間ゲーム
・毎日5回シコる
・週末は深夜に海外サッカー観る
を昼夜逆転しながら2年間やってました。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-10 21:00:01,"朝にやるべきことランキング

①水分補給
②朝散歩
③ベッドメイク
④最重要タスク
⑤歯磨き
⑥コールドシャワー
⑦ジャーナル
➇軽い筋トレ

早起きに科学的根拠はない。
けど、成功者はみんなやってる。
データではなく帰納的事実。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-11 08:56:00,"童貞には4種類ある。

それぞれの特徴＆対策を自分に当てはめてみて。

①奥手童貞
・すぐ好きになる
・けどアプローチに消極的
・好意があっても行動できない
・「嫌われたらどうしよう」が強い
対策：
→場数。ナンパでもアプリでもいいから数を打て。
恥ずかしい思いをして心臓に毛を生やす。…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-11 10:51:24,"週3回のジムがあなたにもたらすもの

①自信
②モテ
③テストステロン
④ストレス耐性
⑤舐められない身体
⑥「継続できる」という自己イメージ

「モテ」「怠惰を治す」なら週3回でいい。

週3なら忙しさは言い訳にならない。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-11 11:29:51,"🤓「中性イケメンがモテる。
したがってジムは無駄でやんす！」

これは純然たる事実です。

しかし、あなたのような
・一重
・陰キャ
・チー牛顔
・身長170cm以下

が真似すれば人生詰みます。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-11 11:38:41,"ヒョロガリにマイナスカロリー勧める奴は詐欺師。

・ハイTな食事
・夏までに腹筋を割る食事

これが許されるのは
 冬にバルクアップした奴だけ。

ヒョロガリがやるべきは
「絞る」ことではなく
 まずデカくなること。

今年の夏ではなく
 来年の夏を見据えて増量しろ。…",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-11 11:43:52,"バカは賢者を凌駕する。

世の中は努力＜才能・環境。

でも、バカはそれに気づかない。

だから平気で行動できる。

一方で、中途半端に賢い人はリスクばかり計算する。

結果、大失敗もしないが人生も大きく変わらない。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-11 13:26:00,"頑張った日こそ早く寝てください。

・筋肥大
・記憶の整理
・テストステロンの生成

全部、寝ている間に起こる。

「頑張った日はご褒美でゲーム」
これこそ努力を自分で削る行為。

勝って兜の緒を締めよ。

寝るまでが一日。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-11 21:38:00,"怠惰を治すならコールドシャワー。

最初にキツいことをやれば一日が楽になる。
（ショック療法）

怠惰なうちは絶対、朝に冷水を浴びた方がいい。

もちろん、コールドシャワーを浴びて
何か成し遂げた気になる奴はヤバい。

でも人生を変えてくれる王道習慣。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-12 08:51:00,"舐められる男は身体をデカくしてください。

あなたが一言も喋らないチー牛だろうが発達障害だろうが関係ないです。

結局、人間はただの動物なのです。

あなたがやるべきなのは小手先のノンバーバルやひろゆきの論破術を学ぶ事ではありません。

シンプルに何も考えずに食べてジムに行くことです。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-12 11:24:23,http://x.com/i/article/2032043306264264706,https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-12 11:27:20,"スマホ中毒をやめた結果↓

・時間が増えた
・読書ができるようになった
・集中力が上がった
・睡眠の質が改善
・スマホへの関心が消えた
・人間関係が狭く深くなった
・姿勢が良くなった
・人生の迷いが減った

スクリーンタイム10時間→1〜2時間へ大幅に削減。

その結果どう人生が変わったのか… https://x.com/puregrinding23/status/2032055097770062038",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-12 11:31:24,"ボディメイクにおいて
「睡眠」「食事」「ジム」
は掛け算。

何が重要ではなく""すべて重要""。

一つでも怠れば、別の所にシワ寄せがくる。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-12 11:51:32,"「筋トレの時間がない」は甘え。

俺が一日10時間労働の中、90分の筋トレができる理由はこれ↓

【やめるべき行動】
・ポルノ
・ゲーム
・女を追う
・食事に迷う
・服装に迷う
・LINEを続ける
・目的なしSNS

【マルチタスク】
・授業or仕事中に副業
・散歩中、考え事
・移動中、音声学習…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-12 12:00:26,"弱者男性チェッカー↓
10点超えたらアウトです。

・身長170cm以下+3
・スポーツ経験なし+3
・年収300万未満+3
・20歳過ぎて童貞+3
・肥満orガリガリ+2
・友達がいない+2
・コミュ障+2
・汚肌+2
・薄毛orハゲ+2
・趣味がない+1
・スマホ中毒+1",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-12 12:14:06,"自信は「自分との約束を守った回数」で決まる。

・行くと決めた女にアプローチする
・やる気のない時にジムに行く
・ゲームの誘惑を断ちビジネスをする

自分との約束を守ることと自己啓発本の小手先テクニックでは雲泥の差。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-12 12:28:49,"睡眠の重要性は歴史が証明している。

人類はサバンナ時代、 いつ猛獣に襲われてもおかしくない環境で生きていた。

それでも人間は 毎日8時間近く眠る生物のままだった。

もし睡眠が不要なら進化の過程で削られているはず。

しかし、睡眠をとる個体は淘汰されなかった。…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-13 08:45:00,"ヒョロガリが脳死で買うべきコスパ最強食材

・卵
・鯖缶
・納豆
・パスタ
・食パン
・はちみつ
・鶏むね肉
・米粉（クリームオブライス）

コンビニで500円使うな。
スーパーで全卵20個買え。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-13 10:23:52,"人生を破壊する小さな悪習慣

・トイレでスマホ
・朝ベッドでスマホ
・サプリを飲み忘れる
・金曜日の夜にご褒美ゲーム
・寝る前のブルーライト
・14時以降のカフェイン
・ショート動画1本見る

このポストを見たあなたは1年後に上記をやってる人と大きな差をつけることが出来る。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-13 10:37:03,"「困難は分割せよ」
これほど優秀な言葉はない。

小さく分割するだけで突然できそうに見える。

例えば

勉強
×「数学を勉強する」
○「20分で二次関数の問題を3問解く」

筋トレ
×「脚トレをする」
○「1種目目にスクワット5セットやる。2種目目に..」

仕事
×「ブログを書く」…",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-13 10:52:57,"ドーパミン中毒は「断つ」のではなく「代替」できる。

ゲーム＝自己成長欲求
→ 金稼ぎ、筋トレ、モテ

ポルノ＝性的欲求
→ セ〇クス

SNS＝情報欲求
→ 本

人間の欲求そのものは消せない。

だから、
低レベルの刺激を
高レベルの刺激に置き換える。

俺が廃人を抜け出せたのは…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-13 12:39:37,http://x.com/i/article/2032424177710632960,https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-14 04:52:31,"トレ前2時間でやるべきこと。

・前回の記録を確認
・炭水化物を体重×2～3g
・カフェインを体重×3mg
・はちみつ20g
・クレアチン5g
・モチベ上がるトレ動画を見る
・プレ（ベータアラニン、シトルリンetc.）

上記をやればトレーニングが楽しくて仕方なくなる。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-14 08:34:00,"ビビらずにやると得すること

・起業
・ナンパ
・海外旅行
・坊主にする
・1RMを測る
・バルクアップ
・デートに誘う
・SNS発信

やってみれば意外とリスクがないことが分かる。

唯一のデメリットは「もっと早くやっておけばよかった」と後悔すること。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-14 08:41:00,"月90時間を作り出す方法
※「時間がない」が口癖の人へ
以下の方法で一日3時間、浮かせるだけ

・ショート動画SNSを消す
＋60分
・起床後スマホやめる
＋30分
・食洗器を使う
＋20分
・栄養計算し毎日同じ食事
＋20分
・ドラム式洗濯機を使う　
＋10分
・液体カロリーを摂る
＋10分…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-14 10:44:58,http://x.com/i/article/2032763771404562434,https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-14 11:09:42,"非モテの損するコミュニケーション

・毒舌
・無表情
・挨拶しない
・沈黙にビビる
・敬語を崩さない
・相手の名前を呼ばない
・アイコンタクトを避ける

このポストを見た時点でメタ認知できている。

つまり、一歩の成長。

あとは行動を矯正していくだけ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-15 08:33:50,"男は20代前半で遊ぶな。

この5年で生まれた差は巻き返せない。

22〜27で
・筋トレ
・金稼ぎ
・勉強

これを積んだ男は
27〜35で人生の第一次ピークが来る。

逆に20代前半を遊びに使うと
30歳で何もない男になる。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-15 08:42:11,"男は27歳にピークを持っていけ。

27歳は
・テストステロン値
・前頭前野（意志力）

がともに成熟する年齢。

つまり、「モテ」「行動力」「頭のキレ」が最も高い奇跡のタイミングである。

27歳にピークを持っていくためにも、20代前半で努力を犠牲にして遊び惚けてはいけない。 https://x.com/puregrinding23/status/2033099339795673506",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-15 09:10:00,"仮にあなたが
・「筋肉で女の子を沼らせたい」
・「ゴリマッチョにはなりたくない」
と思っていても筋トレはボディビルダーから学ぶべきです。

なぜなら、彼らは「筋肥大」という明確な目的に人生を懸けている、いわば“筋肉のプロフェッショナル”だからです。…",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-15 09:33:46,"モテることが現代において簡単な理由

・スマホ中毒
・ポルノで満足
・ぬるい男磨き
・ゆとり教育
・リベラル思想

大半はこれだから上位20%が独占する。

つまり、上位20%に入ればいいだけ。

自閉チー牛からモテ攻略した俺の発信を見ているあなたは有利。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-15 10:25:00,"サボった日は開き直ってください。

ダラダラ過ごした日曜の晩から意識高いことやらないでください。

月曜に響くからです。

ご飯たべて入浴して寝ましょう。

そして、翌日には何事もなかったかのようにルーティンに戻りましょう。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-15 11:16:10,http://x.com/i/article/2024326121328955396,https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-15 11:19:24,"昼夜逆転してしまう人は

①1時間早く寝る
②1時間早く起きる
この二つを1～3日間やってみてください。

多少、睡眠を削ることになるけど、確実に朝方に戻すことが出来る。

私は夜更かし癖で昼まで寝ていることもありました。

けど、いつもこのルーティンでリズムを戻していました。…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-16 09:00:34,"確実に人生を変える男磨き6選
・水3L
・ジム週5
・8時間睡眠
・朝散歩30分
・卵5個＆ステーキ
・朝1時間のディープワーク

このポストに新しい情報は何一つない。
だが、100%良い方向に向かわせてくれる習慣。

俺らは企業のサプリマーケティングに騙されずに王道を行く。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-16 09:43:03,"マチアプに課金しないと戦えない層は
やらない方がいい。

なぜなら、モテる奴は無課金で戦えるから。

まず、やるべきことは

・外見磨き（顔、髪）

加えて
・筋肉
・コミュ力
・経済力
があればなお良し。

非モテが男磨き期間を作ることは逃げではなく戦略的撤退。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-16 11:15:23,"俺が治してきた依存症

・砂糖
・母親
・スマホ
・ポルノ
・ゲーム
・TikTok
・YouTube Shorts
・自己啓発本＆動画

これらに依存しながら、男磨きやってても成長スピードは圧倒的に遅い。

特に、ゲームとSNSは足を引っ張るだけなので排除すべき。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-16 11:32:14,"女に舐められる男の特徴

・嫌われるのが怖い
・優しさと弱さを履き違えてる
・怒ったら負けだと思ってる
・自分の意見を言えない
・舐められても笑ってる

これは優しさじゃない。ただの弱さ。

女は「怒れない男」を男として見ない。

ムカついたらキレていい。それが健全な人間関係。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-16 12:17:57,"睡眠は馬鹿にできない。

・テストステロン
・集中力
・メンタル
・筋肥大

全部、睡眠で決まる。

「聞き飽きた」と言われようが
大事だから言い続ける。

俺の発信は究極の順張り。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-17 08:29:00,"行動しなかった未来を想像してください。

・ポルノ中毒のまま一生、童貞で死ぬ
・フリーターのまま一生、貧困生活

目を閉じながら上記を鮮明にイメージしてください。

否が応でも動きたくなるはずです。

これは成功した未来を想像するアファメーションよりも強力です。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-17 09:23:00,"禁欲で消耗する人

・オナ禁神話
・抜いたら負け
・目的が禁欲
・テストステロン＝オナ禁

禁欲で伸びる人

・ポルノ断ち重視
・2〜7日サイクルで回す
・禁欲は手段
・テストステロン＝筋トレ・睡眠・食事

「結果が出てるなら禁欲なんてどうでもいい」

このスタンスの奴が一番強い。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-17 10:00:02,"負け組が達観した気になるな。

「俺は彼女を作らない」
非モテが言うか、ヤ〇チンが言うかで意味が違う。

「金で幸せは買えない」
貧乏人が言うか、金持ちが言うかで意味が違う。

負けと羨望を認めろ。

「負けました。自分も頑張ります」と言える奴だけが
結果を出す。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-03-17 11:14:49,"筋トレで
・「ヒョロガリ体質だから食べても太らない」
・「太っちゃう体質だから」
っていう人は一回、カロリー計算してみて。

ほぼ100%、目標カロリー食べてないor食べ過ぎだから。

数字は絶対に嘘をつかない。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-17 11:46:23,"モテたいなら、まずは究極の健康体を目指してください。

・BMI21
・体脂肪率13%
・毎日7,000歩
・腕立て伏せ30回
・3km 15分以内

これはジム無しで達成可能。

達成すれば、身体で減点を喰らう事はないです。

”筋肉でモテるためのボディ”の追求はその先で良いです。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-17 12:00:58,"スマホ中毒者がやってしまう行動

・トイレで触る
・意志力に頼る
・風呂に持ち込む
・朝のベッドで触る
・寝る前ベッドで触る
・「SNSを見ないのは機会損失」
・「刺激が欲しい」→ショート動画→1時間経過

生活に”無”がないことが特徴。

まずはスマホなしで10分散歩を始めるところから。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-17 12:09:02,"ジョブズは薬物の売人です。

あなたの時間を金に換えるために
iPhoneを作った。

でも本人は違う。

散歩、読書、対話。
オフラインを大事にしていた。

子供にも
長時間のデバイス使用を許さなかった。
これが現実。

「作る側」は中毒の構造を理解している。
だからこそ距離を取る。…",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-17 12:26:25,"上手くいかなかった日は、無理に考え続けない方がいい。

夜は朝に比べて、
判断力も発想力も落ちている。

その状態で悩んでも、あまり良い解決は出てこない。

一度リセットして寝ると、
翌朝のシャワー中にアイデアが浮かんだり、
昨日の悩みがそこまで重要じゃなく感じることも多い。…",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-03-18 09:48:01,"量をこなす方法

・失敗前提
・期限を決める
・60点でアウトプット
・理屈よりも行動
・論文よりも結果
・単純作業はAIに丸投げ
・脳死で型に従う

抽象的ですが、スキル習得すべてに共通します。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-03-18 10:06:10,"肌が汚い男の特徴

・洗いすぎ
・メイクで誤魔化す
・ジャンクフード
・睡眠不足
・毎日、髭剃り
・顔がテカるor乾燥する
・紫外線に弱い

肌が綺麗な男の特徴

・スキンケア＝睡眠食事運動
・紫外線対策
・クリーンな食事
・8時間睡眠
・脱毛or伸ばして整える
・皮脂分泌やや少なめ
・紫外線に強い…",https://note.com/puregrinding1/n/na60936ff3ad1,
